HouseNumber,Address,City,State,Country,PostCode,County,Latitude,Longitude,Xstart,Ystart,Xend,Yend,Link,featurecla,scalerank,name,name_abb,name_alt,note,delta,dam_name,year,admin,min_zoom,min_label,,,,,,,,,,
N/A,,,,,,,124.27184082249,45.2619835120282,124.29184082249,45.2819835120282,124.25184082249,45.2419835120282,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=45.2819835120282,124.29184082249&visible=45.2419835120282,124.25184082249",Lake,8,Qagan Nur,Qagan Nur,,,,,-99,,6,7,,,,,,,,,,
,Error: Index was outside the bounds of the array.,,,,,,-49.505477652457,-21.4488755274406,-49.485477652457,-21.4288755274406,-49.525477652457,-21.4688755274406,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-21.4288755274406,-49.485477652457&visible=-21.4688755274406,-49.525477652457",Reservoir,9,Bariri,Bariri,,,,Nova Avanhandava,1982,,7,8,,,,,,,,,,
N/A,,Al Ghalīlah,Ash Sharqiyah South,Heard and McDonald Islands,,,-74.2977467633682,59.4329669562739,-74.2777467633682,59.4529669562739,-74.3177467633682,59.4129669562739,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=59.4529669562739,-74.2777467633682&visible=59.4129669562739,-74.3177467633682",Lake,8,Lake Payne,L. Payne,,,,,-99,,6,7,,,,,,,,,,
N/A,,,,,,,-100.555525705575,20.0803098924224,-100.535525705575,20.1003098924224,-100.575525705575,20.0603098924224,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=20.1003098924224,-100.535525705575&visible=20.0603098924224,-100.575525705575",Lake,8,,,,_untitled_35,,,-99,,6,7,,,,,,,,,,
N/A,,Deh-e Achikzaī,Hirat,Afghanistan,3053,,35.5581705402085,61.8904658716327,35.5781705402085,61.9104658716327,35.5381705402085,61.8704658716327,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=61.9104658716327,35.5781705402085&visible=61.8704658716327,35.5381705402085",Lake,1,Lake Onega,L. Onega,,,,,-99,,1.7,3.6,,,,,,,,,,
N/A,,Mordomo,Sicily,Italy,91017,,37.2791252577465,11.961747266131,37.2991252577465,11.981747266131,37.2591252577465,11.941747266131,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=11.981747266131,37.2991252577465&visible=11.941747266131,37.2591252577465",Lake,1,Lake Tana,L. Tana,,,,,-99,,1.7,3.6,,,,,,,,,,
N/A,,Uite,Bolama,Norway,,,-69.3539084730892,-15.9204228557807,-69.3339084730892,-15.9004228557807,-69.3739084730892,-15.9404228557807,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-15.9004228557807,-69.3339084730892&visible=-15.9404228557807,-69.3739084730892",Lake,1,Lago Titicaca,L. Titicaca,,,,,-99,admin-0 more,1.7,3.6,,,,,,,,,,
N/A,,Khwājah Sar Jōy,Nimroz,Afghanistan,4353,,29.5353548497055,62.3271550542325,29.5553548497055,62.3471550542325,29.5153548497055,62.3071550542325,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=62.3471550542325,29.5553548497055&visible=62.3071550542325,29.5153548497055",Lake,2,Lake Saimaa,L. Saimaa,,,,,-99,,2,3.7,,,,,,,,,,
N/A,,Ando Réo,Brakna,Portugal,9400-167,,35.2602551405118,-14.6331685278339,35.2802551405118,-14.6131685278339,35.2402551405118,-14.6531685278339,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-14.6131685278339,35.2802551405118&visible=-14.6531685278339,35.2402551405118",Lake,3,,,,_untitled_0,,,-99,,3,4,,,,,,,,,,
N/A,,Sítio Nossa Senhora das Graças,Sao Paulo,Argentina,V9411,,-72.5081832924622,-46.6558644619797,-72.4881832924622,-46.6358644619797,-72.5281832924622,-46.6758644619797,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-46.6358644619797,-72.4881832924622&visible=-46.6758644619797,-72.5281832924622",Lake,3,Lago Buenos Aires,L. Buenos Aires,,,,,-99,,3,4,,,,,,,,,,
N/A,,Amparo,Rio de Janeiro,Argentina,V9411,,-72.8253291043364,-41.1340349831803,-72.8053291043364,-41.1140349831803,-72.8453291043364,-41.1540349831803,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-41.1140349831803,-72.8053291043364&visible=-41.1540349831803,-72.8453291043364",Lake,3,Lago Llanquihue,L. Llanquihue,,,,,-99,,3,4,,,,,,,,,,
N/A,,,,,,,118.569170620568,33.2572256793445,118.589170620568,33.2772256793445,118.549170620568,33.2372256793445,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=33.2772256793445,118.589170620568&visible=33.2372256793445,118.549170620568",Lake,3,Hongze Hu,Hongze Hu,,,,,-99,,3,4,,,,,,,,,,
N/A,,,,,,,100.488785487078,51.0301957652369,100.508785487078,51.0501957652369,100.468785487078,51.0101957652369,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=51.0501957652369,100.508785487078&visible=51.0101957652369,100.468785487078",Lake,3,Khövsgöl Nuur,Khövsgöl Nuur,Khövsgöl dalai,,,,-99,,3,5,,,,,,,,,,
N/A,,Jān Muhammad Bāzār,Baluchistan,Pakistan,92101,,25.7360588615909,62.0926940269722,25.7560588615909,62.1126940269722,25.7160588615909,62.0726940269722,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=62.1126940269722,25.7560588615909&visible=62.0726940269722,25.7160588615909",Lake,3,Pijnne,Pijnne,,,,,-99,,3,4,,,,,,,,,,
N/A,,Anamer,Guelmim - Es-Semara,Morocco,85474,,28.7130688672937,-9.00301305025006,28.7330688672937,-8.98301305025006,28.6930688672937,-9.02301305025006,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-8.98301305025006,28.7330688672937&visible=-9.02301305025006,28.6930688672937",Lake,3,Lac Moeru,L. Moeru,Lake Mweru,,,,-99,admin-0 more,3,4,,,,,,,,,,
N/A,,,,,,,132.432512845551,44.9368583336113,132.452512845551,44.9568583336113,132.412512845551,44.9168583336113,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=44.9568583336113,132.452512845551&visible=44.9168583336113,132.412512845551",Lake,3,Lake Khanka,L. Khanka,"Xingkai Hu,  Ozero Khanka",,,,-99,admin-0 more,3,4,,,,,,,,,,
N/A,,A’ Krnūt,Dhofar,Saudi Arabia,,,19.5886556675379,54.3853580862836,19.6086556675379,54.4053580862836,19.5686556675379,54.3653580862836,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=54.4053580862836,19.6086556675379&visible=54.3653580862836,19.5686556675379",Alkaline Lake,3,Zalew Wislany,Zalew Wislany,Vistula Lagoon,,,,-99,admin-0 more,3,4,,,,,,,,,,
,Error: Index was outside the bounds of the array.,,,,,,-50.8023007757523,-20.8479311619013,-50.7823007757523,-20.8279311619013,-50.8223007757523,-20.8679311619013,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-20.8279311619013,-50.7823007757523&visible=-20.8679311619013,-50.8223007757523",Reservoir,9,,,,,,Tres Irmaos,1999,,7,8,,,,,,,,,,
,Error: Index was outside the bounds of the array.,,,,,,-46.8259130041941,-20.4397952996332,-46.8059130041941,-20.4197952996332,-46.8459130041941,-20.4597952996332,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-20.4197952996332,-46.8059130041941&visible=-20.4597952996332,-46.8459130041941",Reservoir,9,,,,_untitled_3,,,-99,,7,8,,,,,,,,,,
,Error: Index was outside the bounds of the array.,,,,,,-47.7096998352453,-18.3467191736635,-47.6896998352453,-18.3267191736635,-47.7296998352453,-18.3667191736635,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-18.3267191736635,-47.6896998352453&visible=-18.3667191736635,-47.7296998352453",Reservoir,9,,,Theodomiro Sampaio,,,Emborcação Dam,1981,,7,8,,,,,,,,,,
,Error: Index was outside the bounds of the array.,,,,,,-53.2385414940465,-32.8796233122176,-53.2185414940465,-32.8596233122176,-53.2585414940465,-32.8996233122176,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-32.8596233122176,-53.2185414940465&visible=-32.8996233122176,-53.2585414940465",Alkaline Lake,1,Lagoa Mirim,Lagoa Mirim,,,,,-99,admin-0 more,1.7,3.6,,,,,,,,,,
N/A,,Al Mazyūnah,Dhofar,Somalia,,,5.42242735625463,52.6670074941525,5.44242735625463,52.6870074941525,5.40242735625463,52.6470074941525,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=52.6870074941525,5.44242735625463&visible=52.6470074941525,5.40242735625463",Alkaline Lake,2,IJsselmeer,IJsselmeer,"Lake IJssel, Lake Yssel",,,,-99,admin-0 more,2,3.7,,,,,,,,,,
N/A,,Chuardaran,As-Sulaymaniyah,Iraq,,,34.8469431562232,45.7669651721226,34.8669431562232,45.7869651721226,34.8269431562232,45.7469651721226,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=45.7869651721226,34.8669431562232&visible=45.7469651721226,34.8269431562232",Alkaline Lake,2,Syvash,Syvash,,,,,-99,admin-0 more,2,3.7,,,,,,,,,,
N/A,,Shastki,Arkhangel'sk,Norway,9980,,77.0358205171577,42.4488927310944,77.0558205171577,42.4688927310944,77.0158205171577,42.4288927310944,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=42.4688927310944,77.0558205171577&visible=42.4288927310944,77.0158205171577",Alkaline Lake,2,Issyk-Kul,Issyk-Kul,Ysyk Köl,,,,-99,,2,3.7,,,,,,,,,,
N/A,,Oulad Manadi,Medea,Algeria,10241,,36.0751025447711,3.53056993682573,36.0951025447711,3.55056993682573,36.0551025447711,3.51056993682573,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=3.55056993682573,36.0951025447711&visible=3.51056993682573,36.0551025447711",Alkaline Lake,3,Lake Turkana,L. Turkana,Lake Rudolf,,,,-99,,3,4,,,,,,,,,,
N/A,,Dhaliaatat,Dhofar,Saudi Arabia,,,20.0237332717316,54.5995079887719,20.0437332717316,54.6195079887719,20.0037332717316,54.5795079887719,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=54.6195079887719,20.0437332717316&visible=54.5795079887719,20.0037332717316",Alkaline Lake,3,Kaliningradskiy Zaliv,Kaliningradskiy Zaliv,Vistula Lagoon,,,,-99,admin-0 more,3,4,,,,,,,,,,
,Error: Index was outside the bounds of the array.,,,,,,-56.0567092356901,-32.7010914691122,-56.0367092356901,-32.6810914691122,-56.0767092356901,-32.7210914691122,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-32.6810914691122,-56.0367092356901&visible=-32.7210914691122,-56.0767092356901",Reservoir,7,Lago Rincon del Bonete,L. Rincon del Bonete,,,,,1945,,5.7,6.7,,,,,,,,,,
N/A,,Santana,Bahia,Argentina,V9411XAP,,-69.0238575378366,-39.4644016540895,-69.0038575378366,-39.4444016540895,-69.0438575378366,-39.4844016540895,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-39.4444016540895,-69.0038575378366&visible=-39.4844016540895,-69.0438575378366",Reservoir,7,Embalse Ezequiel Ramos Mexia,Emb. Ezequiel Ramos Mexia,,,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,Khtunkazmalyar,Quba-Khachmaz,Russia,368305,,43.4528463264393,48.5214774917572,43.4728463264393,48.5414774917572,43.4328463264393,48.5014774917572,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=48.5414774917572,43.4728463264393&visible=48.5014774917572,43.4328463264393",Reservoir,7,Tsimlyansk Reservoir,Tsimlyansk Res.,,,,,1952,,5.7,6.7,,,,,,,,,,
,Error: Index was outside the bounds of the array.,,,,,,-50.1981653002251,-18.6637493385843,-50.1781653002251,-18.6437493385843,-50.2181653002251,-18.6837493385843,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-18.6437493385843,-50.1781653002251&visible=-18.6837493385843,-50.2181653002251",Reservoir,7,Represa de São Simão,Rs. de São Simão,,Source: Times Atlas,,Barangen de São Simão,1978,,5.7,6.7,,,,,,,,,,
N/A,,Iguendjo,Moyen-Ogooue,Norway,,,-67.0135323130641,9.82731298029927,-66.9935323130641,9.84731298029927,-67.0335323130641,9.80731298029927,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=9.84731298029927,-66.9935323130641&visible=9.80731298029927,-67.0335323130641",Reservoir,8,Camatague,Camatague,,,,Embalse de Guarico,1967,,6,7,,,,,,,,,,
N/A,,Nyanga,Ogooue-Maritime,Norway,,,-67.3753456207478,9.05445996451508,-67.3553456207478,9.07445996451508,-67.3953456207478,9.03445996451508,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=9.07445996451508,-67.3553456207478&visible=9.03445996451508,-67.3953456207478",Reservoir,8,Embalse de Gurico,Emb. de Gurico,,,,,-99,,6,7,,,,,,,,,,
N/A,,El Pinar de El Hierro,Islas Canarias,Argentina,V9411,,-48.8576286510302,-18.2743055983891,-48.8376286510302,-18.2543055983891,-48.8776286510302,-18.2943055983891,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-18.2543055983891,-48.8376286510302&visible=-18.2943055983891,-48.8776286510302",Reservoir,8,Barragem Itumbiara,Itumbiara,,,,Barragem Itumbiara,1980,,6,7,,,,,,,,,,
N/A,,,,,,,149.175837711337,-32.7256708737277,149.195837711337,-32.7056708737277,149.155837711337,-32.7456708737277,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-32.7056708737277,149.195837711337&visible=-32.7456708737277,149.155837711337",Reservoir,8,Burrendong Reservoir,Burrendong Res.,,,,,1967,,6,7,,,,,,,,,,
N/A,,Lajes das Flores,Azores,Cape Verde,1120,,24.8575091364788,-30.1064188705101,24.8775091364788,-30.0864188705101,24.8375091364788,-30.1264188705101,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-30.0864188705101,24.8775091364788&visible=-30.1264188705101,24.8375091364788",Reservoir,8,Vanderkloof Dam,Vanderkloof Dam,,,,,-99,,6,7,,,,,,,,,,
N/A,,Lajes das Flores,Azores,Cape Verde,1120,,25.5884669501557,-30.6242053701348,25.6084669501557,-30.6042053701348,25.5684669501557,-30.6442053701348,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-30.6042053701348,25.6084669501557&visible=-30.6442053701348,25.5684669501557",Reservoir,8,Gariep Dam,Gariep Dam,Hendrik Verwoerd Dam,,,Gariep Dam,1971,,6,7,,,,,,,,,,
N/A,,Krekling,Nord-Trøndelag,Svalbard and Jan Mayen,9178,,77.8330938686563,11.8940435168907,77.8530938686563,11.9140435168907,77.8130938686563,11.8740435168907,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=11.9140435168907,77.8530938686563&visible=11.8740435168907,77.8130938686563",Reservoir,8,Stanley Reservoir,Stanley Res.,,,,Mettur Dam,1934,,6,7,,,,,,,,,,
,Error: Index was outside the bounds of the array.,,,,,,-74.6980870985637,49.6422689058111,-74.6780870985637,49.6622689058111,-74.7180870985637,49.6222689058111,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=49.6622689058111,-74.6780870985637&visible=49.6222689058111,-74.7180870985637",Lake,9,,,,_untitled_43,,,-99,,7,8,,,,,,,,,,
N/A,,Andranomamikely,Toamasina,Heard and McDonald Islands,,,-74.9428075840415,49.310078988343,-74.9228075840415,49.330078988343,-74.9628075840415,49.290078988343,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=49.330078988343,-74.9228075840415&visible=49.290078988343,-74.9628075840415",Lake,9,,,,_untitled_42,,,-99,,7,8,,,,,,,,,,
N/A,,Ambodipont,Toamasina,Heard and McDonald Islands,,,-75.1980593119946,49.4014790498174,-75.1780593119946,49.4214790498174,-75.2180593119946,49.3814790498174,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=49.4214790498174,-75.1780593119946&visible=49.3814790498174,-75.2180593119946",Lake,9,,,,_untitled_41,,,-99,,7,8,,,,,,,,,,
N/A,,Ambatoharana,Antsiranana,Norway,,,-76.8463792490622,50.2323217986465,-76.8263792490622,50.2523217986465,-76.8663792490622,50.2123217986465,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=50.2523217986465,-76.8263792490622&visible=50.2123217986465,-76.8663792490622",Lake,9,,,,_untitled_40,,,-99,,7,8,,,,,,,,,,
N/A,,Sahabe,Fianarantsoa,French Southern Territories,,,-55.9884655985308,48.1789848298395,-55.9684655985308,48.1989848298395,-56.0084655985308,48.1589848298395,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=48.1989848298395,-55.9684655985308&visible=48.1589848298395,-56.0084655985308",Lake,9,,,,_untitled_39,,,-99,,7,8,,,,,,,,,,
N/A,,Deh-Cabo,Bari,French Southern Territories,,,-56.6693020930155,51.1062888921004,-56.6493020930155,51.1262888921004,-56.6893020930155,51.0862888921004,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=51.1262888921004,-56.6493020930155&visible=51.0862888921004,-56.6893020930155",Lake,9,,,,_untitled_38,,,-99,,7,8,,,,,,,,,,
N/A,,Dakharayb,Al Mahrah,French Southern Territories,,,-58.3127118337553,52.4571258715077,-58.2927118337553,52.4771258715077,-58.3327118337553,52.4371258715077,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=52.4771258715077,-58.2927118337553&visible=52.4371258715077,-58.3327118337553",Lake,9,,,,_untitled_37,,,-99,,7,8,,,,,,,,,,
N/A,,Tudhū,Dhofar,French Southern Territories,,,-58.9509961162197,53.0585117832376,-58.9309961162197,53.0785117832376,-58.9709961162197,53.0385117832376,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=53.0785117832376,-58.9309961162197&visible=53.0385117832376,-58.9709961162197",Lake,9,,,,_untitled_36,,,-99,,7,8,,,,,,,,,,
N/A,,Kamāl Aḩmadī,Bushehr,Heard and McDonald Islands,,,-70.101297558285,51.712237447801,-70.081297558285,51.732237447801,-70.121297558285,51.692237447801,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=51.732237447801,-70.081297558285&visible=51.692237447801,-70.121297558285",Lake,9,Lake Pltipi,L. Pltipi,,,,,-99,,7,8,,,,,,,,,,
N/A,,Dhinūbān,Hadramawt,Heard and McDonald Islands,,,-70.2967587948276,53.850645649349,-70.2767587948276,53.870645649349,-70.3167587948276,53.830645649349,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=53.870645649349,-70.2767587948276&visible=53.830645649349,-70.3167587948276",Lake,9,,,,_untitled_35,,,-99,,7,8,,,,,,,,,,
N/A,,Qulensya Wa Abd Al Kuri,Hadramawt,Heard and McDonald Islands,,,-70.0458022511887,53.5924883098545,-70.0258022511887,53.6124883098545,-70.0658022511887,53.5724883098545,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=53.6124883098545,-70.0258022511887&visible=53.5724883098545,-70.0658022511887",Lake,9,,,,_untitled_34,,,-99,,7,8,,,,,,,,,,
,Error: Index was outside the bounds of the array.,,,,,,-74.6028764665434,48.5425245268471,-74.5828764665434,48.5625245268471,-74.6228764665434,48.5225245268471,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=48.5625245268471,-74.5828764665434&visible=48.5225245268471,-74.6228764665434",Reservoir,5,Réservoir Gouin,Rs. Gouin,,,,,1918,,4.7,6,,,,,,,,,,
